,id,project,branch,hashtags,change_id,subject,status,created,updated,submit_type,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,meta_rev_id,_number,owner,requirements,submit_records,attention_set,removed_from_attention_set,work_in_progress,cherry_pick_of_change,cherry_pick_of_patch_set,topic,revert_of,_more_changes
380,devtools%2Fdevtools-frontend~main~Ib955cede2c70c83b5ecc195990594d0ef2b2fe9e,devtools/devtools-frontend,main,[],Ib955cede2c70c83b5ecc195990594d0ef2b2fe9e,"Reland ""Port the console prompt to CodeMirror 6""",NEW,2021-11-18 16:01:37.000000000,2021-11-18 16:30:53.000000000,REBASE_ALWAYS,240,221,4,1,True,5b5233ef0348dc53a74a0e430ef664dd862c9bce,3291586,{'_account_id': 1365394},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'REJECT', 'applied_by': {'_account_id': 1365394}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1520247': {'account': {'_account_id': 1520247}, 'last_update': '2021-11-18 16:30:53.000000000', 'reason': '<GERRIT_ACCOUNT_1365394> replied on the change', 'reason_account': {'_account_id': 1365394}}}","{'1327793': {'account': {'_account_id': 1327793}, 'last_update': '2021-11-18 16:06:41.000000000', 'reason': 'Reviewer/Cc was removed'}, '1365394': {'account': {'_account_id': 1365394}, 'last_update': '2021-11-18 16:30:53.000000000', 'reason': '<GERRIT_ACCOUNT_1365394> replied on the change', 'reason_account': {'_account_id': 1365394}}}",,,,,3291584.0,
381,chromium%2Fsrc~main~I1242b16b3f3fe2f16e92bc73e3d0590500afc5e4,chromium/src,main,['mpc'],I1242b16b3f3fe2f16e92bc73e3d0590500afc5e4,[MPC] Don't cache shadow root children with user-modify reset,NEW,2021-11-18 15:30:18.000000000,2021-11-18 16:29:15.000000000,REBASE_ALWAYS,35,0,1,0,True,03de0cfbca1aaacb426dd138ade1f4f019960fd6,3289068,{'_account_id': 1251514},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1284134}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1251514': {'account': {'_account_id': 1251514}, 'last_update': '2021-11-18 16:29:15.000000000', 'reason': 'ps#1: CQ dry run succeeded.'}}","{'1284134': {'account': {'_account_id': 1284134}, 'last_update': '2021-11-18 15:51:01.000000000', 'reason': '<GERRIT_ACCOUNT_1284134> replied on the change', 'reason_account': {'_account_id': 1284134}}}",,,,,,
382,chromium%2Fsrc~main~I957066a4fc6c30c8e40472251c40e98f9d4e71cc,chromium/src,main,[],I957066a4fc6c30c8e40472251c40e98f9d4e71cc,"Reland ""Add dialog invoke UI test and remove GridLayout in favor of the simpler BoxLayout.""",NEW,2021-11-16 20:35:34.000000000,2021-11-18 16:28:56.000000000,REBASE_ALWAYS,109,53,4,0,True,b16bc315aa49189979160b02016c9c941b67a980,3286104,{'_account_id': 1161819},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1374169}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1161819': {'account': {'_account_id': 1161819}, 'last_update': '2021-11-18 16:28:56.000000000', 'reason': 'ps#3: CQ full run failed.'}}","{'1115972': {'account': {'_account_id': 1115972}, 'last_update': '2021-11-18 08:52:17.000000000', 'reason': '<GERRIT_ACCOUNT_1115972> replied on the change', 'reason_account': {'_account_id': 1115972}}, '1374169': {'account': {'_account_id': 1374169}, 'last_update': '2021-11-16 22:59:36.000000000', 'reason': '<GERRIT_ACCOUNT_1374169> replied on the change', 'reason_account': {'_account_id': 1374169}}}",,3272978.0,4.0,,,
383,chromiumos%2Fplatform%2Fdepthcharge~firmware-volteer-13672.B~I2c310debce6ce043951676d9651ba3c285c10ab5,chromiumos/platform/depthcharge,firmware-volteer-13672.B,[],I2c310debce6ce043951676d9651ba3c285c10ab5,TEST ONLY: add an MCU reset after Parade firmware update,NEW,2021-11-18 00:46:05.000000000,2021-11-18 16:28:03.000000000,REBASE_ALWAYS,12,0,2,0,True,b2cadc127f919ae0473bef2d033e54fbc18cde9a,3290683,{'_account_id': 1308749},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1190764': {'account': {'_account_id': 1190764}, 'last_update': '2021-11-18 16:28:03.000000000', 'reason': '<GERRIT_ACCOUNT_1308749> replied on the change', 'reason_account': {'_account_id': 1308749}}}","{'1308749': {'account': {'_account_id': 1308749}, 'last_update': '2021-11-18 16:28:03.000000000', 'reason': '<GERRIT_ACCOUNT_1308749> replied on the change', 'reason_account': {'_account_id': 1308749}}}",,,,,,
384,chromium%2Fsrc~main~I3f0f83933e918515a2c54f9225f3e728a438013e,chromium/src,main,['cryptohome'],I3f0f83933e918515a2c54f9225f3e728a438013e,cryptohome: Remove code supporting GAIA renaming,NEW,2021-11-12 22:35:56.000000000,2021-11-18 16:27:59.000000000,REBASE_ALWAYS,3,156,1,0,True,f814ee5b9d91064f59dbcdc74b0fe1cf6b72c93d,3278833,{'_account_id': 1404997},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1126309}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1001299': {'account': {'_account_id': 1001299}, 'last_update': '2021-11-12 22:41:53.000000000', 'reason': '<GERRIT_ACCOUNT_1404997> replied on the change', 'reason_account': {'_account_id': 1404997}}, '1404997': {'account': {'_account_id': 1404997}, 'last_update': '2021-11-18 16:27:59.000000000', 'reason': '<GERRIT_ACCOUNT_1126309> replied on the change', 'reason_account': {'_account_id': 1126309}}}",{},,,,,,
385,chromium%2Fsrc~main~I0a3b63c859bc82bea4c05e75d964c395ea2652d1,chromium/src,main,[],I0a3b63c859bc82bea4c05e75d964c395ea2652d1,mmap and madvise icudtl.dat as MADV_MERGEABLE in ChromeOS,NEW,2021-11-18 06:58:16.000000000,2021-11-18 16:27:57.000000000,REBASE_ALWAYS,56,2,0,0,False,d61f11693dda2d8f56197bf8ed764536afb6fd1e,3291009,{'_account_id': 1527467},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1527467': {'account': {'_account_id': 1527467}, 'last_update': '2021-11-18 16:27:57.000000000', 'reason': 'ps#10: CQ dry run failed.'}}",{},True,,,,,
386,chromiumos%2Foverlays%2Fchromiumos-overlay~main~I7c11d85a1f33ed8d166e755b498824a83f47f319,chromiumos/overlays/chromiumos-overlay,main,['chromeos-chrome'],I7c11d85a1f33ed8d166e755b498824a83f47f319,chromeos-chrome: Automatic uprev to 98.0.4713.0.,NEW,2021-11-18 16:22:21.000000000,2021-11-18 16:27:35.000000000,REBASE_ALWAYS,0,0,0,0,True,2b6ec9cc25057eb7b1818c131a0ce4b6bb65d514,3291552,{'_account_id': 1347071},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'MAY'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1210707': {'account': {'_account_id': 1210707}, 'last_update': '2021-11-18 16:26:46.000000000', 'reason': 'Reviewer was added'}, '1002092': {'account': {'_account_id': 1002092}, 'last_update': '2021-11-18 16:26:47.000000000', 'reason': 'Reviewer was added'}, '1395698': {'account': {'_account_id': 1395698}, 'last_update': '2021-11-18 16:26:49.000000000', 'reason': 'Reviewer was added'}, '1000232': {'account': {'_account_id': 1000232}, 'last_update': '2021-11-18 16:26:48.000000000', 'reason': 'Reviewer was added'}}","{'1513692': {'account': {'_account_id': 1513692}, 'last_update': '2021-11-18 16:26:50.000000000', 'reason': 'Reviewer/Cc was removed'}}",,,,chromeos-base/chromeos-chrome,,
387,chromium%2Fsrc~main~I07e7ff1376dd9eca34b4493a06a658f1b72da027,chromium/src,main,[],I07e7ff1376dd9eca34b4493a06a658f1b72da027,"Allow appHistory entries that are cross-site-instance, forbid ones that are noreferrer",NEW,2021-11-16 00:27:11.000000000,2021-11-18 16:27:29.000000000,REBASE_ALWAYS,213,71,5,2,True,35b98ad9805fa18aecab684c370213cb18276230,3283546,{'_account_id': 1115930},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1115930': {'account': {'_account_id': 1115930}, 'last_update': '2021-11-18 16:27:29.000000000', 'reason': '<GERRIT_ACCOUNT_1197619> replied on the change', 'reason_account': {'_account_id': 1197619}}}","{'1197619': {'account': {'_account_id': 1197619}, 'last_update': '2021-11-18 16:27:29.000000000', 'reason': '<GERRIT_ACCOUNT_1197619> replied on the change', 'reason_account': {'_account_id': 1197619}}}",,,,,,
388,chromium%2Fsrc~main~I125426025797624f6f00993347a138ab2916575f,chromium/src,main,['qa-lacros'],I125426025797624f6f00993347a138ab2916575f,QA Lacros: Move ash/public/cpp/quick_answers/ to chromeos/components,NEW,2021-11-17 18:14:26.000000000,2021-11-18 16:26:14.000000000,REBASE_ALWAYS,118,114,3,1,True,b9a45592e5d99538d66b533fff4c03dbf79b2173,3288027,{'_account_id': 1211724},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1115906}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1211724': {'account': {'_account_id': 1211724}, 'last_update': '2021-11-18 05:57:45.000000000', 'reason': 'ps#3: CQ dry run succeeded.'}, '1429709': {'account': {'_account_id': 1429709}, 'last_update': '2021-11-18 04:24:45.000000000', 'reason': 'Reviewer was added'}}","{'1115906': {'account': {'_account_id': 1115906}, 'last_update': '2021-11-18 16:26:14.000000000', 'reason': '<GERRIT_ACCOUNT_1115906> replied on the change', 'reason_account': {'_account_id': 1115906}}, '1516712': {'account': {'_account_id': 1516712}, 'last_update': '2021-11-18 04:24:49.000000000', 'reason': 'Reviewer/Cc was removed'}}",,,,,,
389,chromium%2Fsrc~main~I7f33b2d419142347296bf3ac3fa0670496d4caa2,chromium/src,main,['wip'],I7f33b2d419142347296bf3ac3fa0670496d4caa2,"Enables calculating line, word and sentence boundaries on the browser",NEW,2021-11-17 18:39:48.000000000,2021-11-18 16:26:12.000000000,REBASE_ALWAYS,57,94,2,1,True,436c833bd484975f283539839ba9c1cec2f95f8e,3289198,{'_account_id': 1139279},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1321180': {'account': {'_account_id': 1321180}, 'last_update': '2021-11-18 09:23:39.000000000', 'reason': '<GERRIT_ACCOUNT_1139279> replied on the change', 'reason_account': {'_account_id': 1139279}}, '1139279': {'account': {'_account_id': 1139279}, 'last_update': '2021-11-18 13:57:05.000000000', 'reason': 'ps#4: CQ dry run failed.'}}","{'1211408': {'account': {'_account_id': 1211408}, 'last_update': '2021-11-18 16:26:12.000000000', 'reason': '<GERRIT_ACCOUNT_1211408> replied on the change', 'reason_account': {'_account_id': 1211408}}}",,,,,,
390,chromium%2Fsrc~main~I01e4ceae30478d229fb04ac71edcc981f20d3fe4,chromium/src,main,[],I01e4ceae30478d229fb04ac71edcc981f20d3fe4,Enabling WebRtcBrowserTest for multiple platforms,NEW,2021-11-18 15:53:49.000000000,2021-11-18 16:26:04.000000000,REBASE_ALWAYS,20,29,0,0,False,b0cfb5cfd695d78947c9513b7f6395a8aef2f2ff,3291451,{'_account_id': 1450083},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1450083': {'account': {'_account_id': 1450083}, 'last_update': '2021-11-18 16:26:04.000000000', 'reason': 'ps#1: CQ dry run failed.'}}",{},True,,,,,
391,chromiumos%2Fplatform2~main~I71a78cf0f40564c8408e1e18eab76f9fafd5eff9,chromiumos/platform2,main,[],I71a78cf0f40564c8408e1e18eab76f9fafd5eff9,biod: Return read records from BiodStorage in one vector,NEW,2021-11-18 16:17:35.000000000,2021-11-18 16:26:03.000000000,REBASE_ALWAYS,99,79,1,0,True,9853c560cc9b8f492249fd42391c69f1d9a75af3,3291644,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",,,,,,,,
392,chromium%2Fsrc~main~I2ee56a3b1ac19b1351c397ea68df45a1d9d60de3,chromium/src,main,['support-tool'],I2ee56a3b1ac19b1351c397ea68df45a1d9d60de3,support-tool: Fix usages of WeakPtr in DataCollector,NEW,2021-11-09 09:30:19.000000000,2021-11-18 16:25:13.000000000,REBASE_ALWAYS,62,28,4,1,True,d8e3283000139b3a73ec4fa1bc3f0c76eb518811,3268906,{'_account_id': 1466712},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1503463': {'account': {'_account_id': 1503463}, 'last_update': '2021-11-18 16:25:13.000000000', 'reason': '<GERRIT_ACCOUNT_1466712> replied on the change', 'reason_account': {'_account_id': 1466712}}, '1175129': {'account': {'_account_id': 1175129}, 'last_update': '2021-11-09 14:17:17.000000000', 'reason': '<GERRIT_ACCOUNT_1466712> replied on the change', 'reason_account': {'_account_id': 1466712}}}","{'1466712': {'account': {'_account_id': 1466712}, 'last_update': '2021-11-18 16:25:13.000000000', 'reason': '<GERRIT_ACCOUNT_1466712> replied on the change', 'reason_account': {'_account_id': 1466712}}}",,,,,,
393,chromium%2Fsrc~main~Ie326f2d53f30f68537cc8816397007c5c42a960f,chromium/src,main,['read-later'],Ie326f2d53f30f68537cc8816397007c5c42a960f,[Read Later] Support type-swapping multiple selections,NEW,2021-11-15 19:46:08.000000000,2021-11-18 16:25:04.000000000,REBASE_ALWAYS,6,5,2,1,True,6f44d69b297c1e738ba87743c113018d42e84baf,3283270,{'_account_id': 1178184},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1178184': {'account': {'_account_id': 1178184}, 'last_update': '2021-11-18 16:25:04.000000000', 'reason': 'ps#2: CQ dry run succeeded.'}, '1373755': {'account': {'_account_id': 1373755}, 'last_update': '2021-11-18 14:40:50.000000000', 'reason': '<GERRIT_ACCOUNT_1178184> replied on the change', 'reason_account': {'_account_id': 1178184}}}",{},,,,,,
394,chromium%2Fsrc~main~I88e84353454e5f790f4631d5313df7a84fd1d91a,chromium/src,main,['tasks'],I88e84353454e5f790f4631d5313df7a84fd1d91a,[tasks]: Add delayed_run_time to PostedTask,NEW,2021-09-30 14:06:52.000000000,2021-11-18 16:23:52.000000000,REBASE_ALWAYS,131,114,0,0,False,1286dc0936561ec38e113e9e8474dc04c0699c98,3196870,{'_account_id': 1218025},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1218025': {'account': {'_account_id': 1218025}, 'last_update': '2021-11-18 16:23:52.000000000', 'reason': 'ps#5: CQ dry run succeeded.'}}",{},True,,,,,
395,chromiumos%2Foverlays%2Fchromiumos-overlay~main~Ib20ea49b358a4cf4ad4ffa474d5eab48e3f77d19,chromiumos/overlays/chromiumos-overlay,main,['chromeos-chrome'],Ib20ea49b358a4cf4ad4ffa474d5eab48e3f77d19,chromeos-chrome: Automatic uprev to 98.0.4711.0.,NEW,2021-11-17 16:21:46.000000000,2021-11-18 16:22:11.000000000,REBASE_ALWAYS,0,0,0,0,True,23b5c244048e27af73002ff14526aad2ccbd7355,3288758,{'_account_id': 1347071},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'MAY'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1395698': {'account': {'_account_id': 1395698}, 'last_update': '2021-11-17 16:25:17.000000000', 'reason': 'Reviewer was added'}, '1000232': {'account': {'_account_id': 1000232}, 'last_update': '2021-11-17 16:25:15.000000000', 'reason': 'Reviewer was added'}, '1210707': {'account': {'_account_id': 1210707}, 'last_update': '2021-11-17 16:25:13.000000000', 'reason': 'Reviewer was added'}, '1002092': {'account': {'_account_id': 1002092}, 'last_update': '2021-11-18 06:15:15.000000000', 'reason': 'ps#2: CQ full run failed.'}}","{'1513692': {'account': {'_account_id': 1513692}, 'last_update': '2021-11-17 16:25:19.000000000', 'reason': 'Reviewer/Cc was removed'}}",,,,chromeos-base/chromeos-chrome,,
396,chromium%2Fsrc~refs%2Fbranch-heads%2F4713~Idc47be835a251014759a8606d9ea3de8448aaafa,chromium/src,refs/branch-heads/4713,['skylab-tests'],Idc47be835a251014759a8606d9ea3de8448aaafa,[skylab_tests] Update skylab tests cros img version,NEW,2021-11-18 16:21:49.000000000,2021-11-18 16:22:01.000000000,REBASE_ALWAYS,14,14,0,0,True,103040f6e0faae0441684ddab4de94acde18838f,3290475,{'_account_id': 1521287},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'MAY'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",,,,,,,,
397,devtools%2Fdevtools-frontend~main~Iadd4e198143572188a5a66b28834cf7237738482,devtools/devtools-frontend,main,['devtools'],Iadd4e198143572188a5a66b28834cf7237738482,[devtools] Normalize Back/forward cache display names,NEW,2021-11-15 09:04:53.000000000,2021-11-18 16:20:55.000000000,REBASE_ALWAYS,41,41,4,0,True,9c659acae8e035df584b0a137c036662dbdae952,3281075,{'_account_id': 1525122},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1151889}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1323977': {'account': {'_account_id': 1323977}, 'last_update': '2021-11-17 08:17:02.000000000', 'reason': '<GERRIT_ACCOUNT_1525122> replied on the change', 'reason_account': {'_account_id': 1525122}}, '1396442': {'account': {'_account_id': 1396442}, 'last_update': '2021-11-18 16:20:55.000000000', 'reason': '<GERRIT_ACCOUNT_1525122> replied on the change', 'reason_account': {'_account_id': 1525122}}, '1151889': {'account': {'_account_id': 1151889}, 'last_update': '2021-11-16 05:54:32.000000000', 'reason': 'ps#10: CQ dry run failed.'}}","{'1525122': {'account': {'_account_id': 1525122}, 'last_update': '2021-11-17 08:17:02.000000000', 'reason': '<GERRIT_ACCOUNT_1525122> replied on the change', 'reason_account': {'_account_id': 1525122}}, '1514233': {'account': {'_account_id': 1514233}, 'last_update': '2021-11-16 05:57:15.000000000', 'reason': 'removed on reply'}, '1396454': {'account': {'_account_id': 1396454}, 'last_update': '2021-11-16 07:10:44.000000000', 'reason': '<GERRIT_ACCOUNT_1396454> replied on the change', 'reason_account': {'_account_id': 1396454}}}",,,,,,
