,id,project,branch,topic,attention_set,hashtags,change_id,subject,status,created,updated,submit_type,mergeable,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,_number,owner,requirements,cherry_pick_of_change,cherry_pick_of_patch_set,revert_of,work_in_progress,_more_changes
255,starlingx%2Fstx-puppet~master~I77166fc3bf084ed70ef0c2a7c1f04350a0357b9e,starlingx/stx-puppet,master,story/hybrid-cluster-feature,"{'33390': {'account': {'_account_id': 33390}, 'last_update': '2021-11-25 13:28:30.000000000', 'reason': 'Iago Filipe replied on the change'}, '33594': {'account': {'_account_id': 33594}, 'last_update': '2021-11-23 21:16:30.000000000', 'reason': 'Iago Filipe replied on the change'}, '33410': {'account': {'_account_id': 33410}, 'last_update': '2021-11-25 13:29:33.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I77166fc3bf084ed70ef0c2a7c1f04350a0357b9e,Enable/disable vswitch,NEW,2021-11-19 16:03:28.000000000,2021-11-25 13:42:22.000000000,MERGE_IF_NECESSARY,,3,3,9,1,True,818567,{'_account_id': 33410},[],,,,True,
256,openstack%2Fneutron~master~I206c31201470f178efdde8839622be7900c6ae3e,openstack/neutron,master,bug/1948457,"{'34118': {'account': {'_account_id': 34118}, 'last_update': '2021-11-18 17:25:19.000000000', 'reason': 'Someone else replied on the change'}, '21798': {'account': {'_account_id': 21798}, 'last_update': '2021-11-16 10:36:30.000000000', 'reason': 'Bernard Cafarelli replied on the change'}, '11975': {'account': {'_account_id': 11975}, 'last_update': '2021-11-18 10:03:25.000000000', 'reason': 'Rodolfo Alonso replied on the change'}, '16688': {'account': {'_account_id': 16688}, 'last_update': '2021-11-18 15:49:36.000000000', 'reason': 'Arnau Verdaguer replied on the change'}}",[],I206c31201470f178efdde8839622be7900c6ae3e,Prevent deleting the only IP of a router port,NEW,2021-11-11 09:45:32.000000000,2021-11-25 13:41:41.000000000,MERGE_IF_NECESSARY,True,43,2,23,3,True,817525,{'_account_id': 34118},[],,,,,
257,openstack%2Fpuppet-nova~master~Ibd7afcb121b669cf533b077b926637b092e3df19,openstack/puppet-nova,master,system-scope-params,{},[],Ibd7afcb121b669cf533b077b926637b092e3df19,Accept system scope credentials for Keystone API request,NEW,2021-08-27 06:38:07.000000000,2021-11-25 13:39:17.000000000,MERGE_IF_NECESSARY,True,53,0,4,0,True,806317,{'_account_id': 9816},[],,,,,
258,skyline%2Fskyline-apiserver~master~I2aeac35d91c9b94dcd0549f1a0ac7ca25f6d268f,skyline/skyline-apiserver,master,,"{'34278': {'account': {'_account_id': 34278}, 'last_update': '2021-11-24 11:09:24.000000000', 'reason': 'A robot voted negatively on a label'}, '28706': {'account': {'_account_id': 28706}, 'last_update': '2021-11-24 10:36:15.000000000', 'reason': 'wang.chen replied on the change'}}",[],I2aeac35d91c9b94dcd0549f1a0ac7ca25f6d268f,feat: add query api,NEW,2021-11-23 09:08:55.000000000,2021-11-25 13:35:10.000000000,MERGE_IF_NECESSARY,True,592,4,10,0,True,818866,{'_account_id': 34278},[],,,,,
259,openstack%2Frequirements~stable%2Frocky~I158bcc8c249ad7ec981707c0d96ad8db87eb23d9,openstack/requirements,stable/rocky,bug/1886422,"{'14288': {'account': {'_account_id': 14288}, 'last_update': '2021-11-25 13:34:58.000000000', 'reason': 'Elod Illes replied on the change'}}",[],I158bcc8c249ad7ec981707c0d96ad8db87eb23d9,"Add ""isort"" library to blacklist",NEW,2021-06-29 08:59:00.000000000,2021-11-25 13:34:58.000000000,MERGE_IF_NECESSARY,True,1,0,1,0,True,798605,{'_account_id': 17685},[],,,,,
260,openstack%2Fcinder~master~I9fe6187ea8c849812a508b48b342226e50fca831,openstack/cinder,master,yoga-python-testing,"{'8556': {'account': {'_account_id': 8556}, 'last_update': '2021-11-25 00:39:39.000000000', 'reason': 'Someone else replied on the change'}}",[],I9fe6187ea8c849812a508b48b342226e50fca831,Updating python testing as per Yoga testing runtime,NEW,2021-11-24 23:43:33.000000000,2021-11-25 13:33:46.000000000,MERGE_IF_NECESSARY,True,5,6,0,0,True,819200,{'_account_id': 8556},[],,,,,
261,openstack%2Ftacker~master~I54aa967be7903c064433f01adf0f99074577a8da,openstack/tacker,master,bug/1924917,"{'33455': {'account': {'_account_id': 33455}, 'last_update': '2021-11-25 06:51:23.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I54aa967be7903c064433f01adf0f99074577a8da,Fix LCM failure,NEW,2021-10-26 07:26:12.000000000,2021-11-25 13:31:22.000000000,MERGE_IF_NECESSARY,True,407,28,4,0,True,815416,{'_account_id': 33455},[],,,,,
262,openstack%2Fmagnum~master~I418a3a4e14f8b1c67418ed6e62df896eb90ea530,openstack/magnum,master,,"{'1004': {'account': {'_account_id': 1004}, 'last_update': '2021-11-22 15:33:54.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I418a3a4e14f8b1c67418ed6e62df896eb90ea530,k8s_api: add a request timeout for the Kubernetes API,NEW,2021-11-22 14:47:09.000000000,2021-11-25 13:31:06.000000000,MERGE_IF_NECESSARY,True,7,0,1,0,True,818781,{'_account_id': 1004},[],,,,,
263,openstack%2Fneutron~master~I99fd008763e13f8ed5035e85f706fbe933dc3908,openstack/neutron,master,zuul_update_yoga_testing,"{'5948': {'account': {'_account_id': 5948}, 'last_update': '2021-11-25 09:57:52.000000000', 'reason': 'Rodolfo Alonso replied on the change'}, '11975': {'account': {'_account_id': 11975}, 'last_update': '2021-11-25 09:57:52.000000000', 'reason': 'Rodolfo Alonso replied on the change'}, '16688': {'account': {'_account_id': 16688}, 'last_update': '2021-11-25 11:28:40.000000000', 'reason': 'Someone else replied on the change'}}",[],I99fd008763e13f8ed5035e85f706fbe933dc3908,Update Yoga job template for updated testing runtime,NEW,2021-11-25 08:55:48.000000000,2021-11-25 13:27:07.000000000,MERGE_IF_NECESSARY,True,4,8,4,1,True,819268,{'_account_id': 16688},[],,,,,
264,openstack%2Fpuppet-gnocchi~master~Ifbe407233c0739038f23c645f2bd544a409bb1cd,openstack/puppet-gnocchi,master,system-scope-params,,[],Ifbe407233c0739038f23c645f2bd544a409bb1cd,Accept system scope credentials for Keystone API request,NEW,2021-11-25 09:59:27.000000000,2021-11-25 13:25:46.000000000,MERGE_IF_NECESSARY,True,56,0,0,0,True,819280,{'_account_id': 9816},[],,,,,
265,openstack%2Ftempest~master~I18eff5a4216d5683a5d49ad0e400ac663650e7a9,openstack/tempest,master,change-817772,"{'10135': {'account': {'_account_id': 10135}, 'last_update': '2021-11-12 16:04:43.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I18eff5a4216d5683a5d49ad0e400ac663650e7a9,WIP compute: Create router and dhcp when create_default_network set,NEW,2021-11-12 14:59:27.000000000,2021-11-25 13:25:44.000000000,MERGE_IF_NECESSARY,True,3,1,0,0,True,817771,{'_account_id': 10135},[],,,,,
266,openstack%2Fansible-role-collect-logs~master~I4ae3807292d2be84f42425357b6b37dcc58b9639,openstack/ansible-role-collect-logs,master,ci-collections,"{'10969': {'account': {'_account_id': 10969}, 'last_update': '2021-11-25 08:35:36.000000000', 'reason': 'Sandeep Yadav replied on the change'}, '8449': {'account': {'_account_id': 8449}, 'last_update': '2021-11-24 18:51:07.000000000', 'reason': 'Shnaidman Sagi replied on the change'}}",[],I4ae3807292d2be84f42425357b6b37dcc58b9639,Replace ansible requirement by ansible-core,NEW,2021-11-18 09:30:43.000000000,2021-11-25 13:24:42.000000000,MERGE_IF_NECESSARY,True,4,5,7,0,True,818354,{'_account_id': 10969},[],,,,,
267,x%2Fgroup-based-policy~master~I8db7553f219033eda69c64ab971b3111644c7c4d,x/group-based-policy,master,,"{'32799': {'account': {'_account_id': 32799}, 'last_update': '2021-11-25 11:33:26.000000000', 'reason': 'A robot voted negatively on a label'}, '32840': {'account': {'_account_id': 32840}, 'last_update': '2021-11-25 11:01:15.000000000', 'reason': 'snehal tembhurne replied on the change'}, '7556': {'account': {'_account_id': 7556}, 'last_update': '2021-11-25 11:13:43.000000000', 'reason': 'snehal tembhurne replied on the change'}, '32806': {'account': {'_account_id': 32806}, 'last_update': '2021-11-25 11:01:15.000000000', 'reason': 'snehal tembhurne replied on the change'}}",[],I8db7553f219033eda69c64ab971b3111644c7c4d,Updating host id by appending pid in existing host id,NEW,2021-11-25 10:56:32.000000000,2021-11-25 13:23:59.000000000,MERGE_IF_NECESSARY,True,2,2,3,0,True,819289,{'_account_id': 32799},[],,,,,
268,starlingx%2Fconfig-files~master~I9ac36b007e324064c29e3a5f65b3417695e9c48e,starlingx/config-files,master,debian-config,{},[],I9ac36b007e324064c29e3a5f65b3417695e9c48e,Migrate containerd-config package to Debian,NEW,2021-11-05 18:21:48.000000000,2021-11-25 13:20:29.000000000,MERGE_IF_NECESSARY,True,290,1,9,6,True,816890,{'_account_id': 33581},[],,,,,
269,openstack%2Fpuppet-designate~master~Id0ba4c95005d148477a313f0aa5edddc3c681e15,openstack/puppet-designate,master,system-scope-params,,[],Id0ba4c95005d148477a313f0aa5edddc3c681e15,Accept system scope credentials for Keystone API request,NEW,2021-11-25 09:14:00.000000000,2021-11-25 13:17:26.000000000,MERGE_IF_NECESSARY,True,54,2,0,0,True,819274,{'_account_id': 9816},[],,,,,
270,openstack%2Ftempest~master~I5ad4aa04f02001efa06616bf77e03e018206d1fe,openstack/tempest,master,change-817772,"{'10135': {'account': {'_account_id': 10135}, 'last_update': '2021-11-12 15:51:33.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I5ad4aa04f02001efa06616bf77e03e018206d1fe,WIP compute: Move volume attach tests to use wait_until=SSHABLE,NEW,2021-11-12 14:59:27.000000000,2021-11-25 13:16:56.000000000,MERGE_IF_NECESSARY,True,7,16,0,0,True,817769,{'_account_id': 10135},[],,,,,
271,openstack%2Ftempest~master~Ib14fa7dc5c8093eed498049cd0a56c8ac6853660,openstack/tempest,master,change-817772,"{'10135': {'account': {'_account_id': 10135}, 'last_update': '2021-11-12 10:48:11.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Ib14fa7dc5c8093eed498049cd0a56c8ac6853660,Introduce PINGABLE and SSHABLE waiters and wait_until state support,NEW,2021-11-11 18:14:39.000000000,2021-11-25 13:16:24.000000000,MERGE_IF_NECESSARY,True,132,5,3,0,True,817635,{'_account_id': 10135},[],,,,,
272,starlingx%2Fconfig~master~Ic3d4d23c1c13e4233e5fc1e2348612bc1e851a89,starlingx/config,master,bug/1950490,"{'28558': {'account': {'_account_id': 28558}, 'last_update': '2021-11-12 15:40:45.000000000', 'reason': 'Fabrizio Perez replied on the change'}, '33390': {'account': {'_account_id': 33390}, 'last_update': '2021-11-12 15:37:44.000000000', 'reason': 'Fabrizio Perez replied on the change'}, '24777': {'account': {'_account_id': 24777}, 'last_update': '2021-11-12 15:33:47.000000000', 'reason': 'Fabrizio Perez replied on the change'}, '28459': {'account': {'_account_id': 28459}, 'last_update': '2021-11-12 15:33:47.000000000', 'reason': 'Fabrizio Perez replied on the change'}, '28676': {'account': {'_account_id': 28676}, 'last_update': '2021-11-18 19:53:50.000000000', 'reason': 'Fabrizio Perez replied on the change'}, '9926': {'account': {'_account_id': 9926}, 'last_update': '2021-11-19 19:46:35.000000000', 'reason': 'David Sullivan replied on the change'}, '8768': {'account': {'_account_id': 8768}, 'last_update': '2021-11-25 13:16:11.000000000', 'reason': 'Fabrizio Perez replied on the change'}, '32249': {'account': {'_account_id': 32249}, 'last_update': '2021-11-10 18:12:41.000000000', 'reason': 'Fabrizio Perez replied on the change'}, '33755': {'account': {'_account_id': 33755}, 'last_update': '2021-11-10 18:12:41.000000000', 'reason': 'Fabrizio Perez replied on the change'}, '28434': {'account': {'_account_id': 28434}, 'last_update': '2021-11-23 20:00:58.000000000', 'reason': 'Fabrizio Perez replied on the change'}}",[],Ic3d4d23c1c13e4233e5fc1e2348612bc1e851a89,System parameters to control keystone lock config,NEW,2021-11-10 17:53:09.000000000,2021-11-25 13:16:11.000000000,MERGE_IF_NECESSARY,True,66,68,28,4,True,817464,{'_account_id': 34058},[],,,,,
273,zuul%2Fzuul-jobs~master~I77e1fa130fa7e344f1b750a4f652d44f7f38fe88,zuul/zuul-jobs,master,molecule-podman,"{'24162': {'account': {'_account_id': 24162}, 'last_update': '2021-10-12 19:18:31.000000000', 'reason': 'Shnaidman Sagi replied on the change'}}",[],I77e1fa130fa7e344f1b750a4f652d44f7f38fe88,Include podman installation with molecule,NEW,2021-08-04 12:37:24.000000000,2021-11-25 13:15:08.000000000,MERGE_IF_NECESSARY,True,24,3,17,1,True,803471,{'_account_id': 24162},[],,,,,
274,openstack%2Ftripleo-validations~master~Ib823c6c65b4853e951cb001a6eed354ba2127965,openstack/tripleo-validations,master,,"{'33774': {'account': {'_account_id': 33774}, 'last_update': '2021-11-24 14:25:38.000000000', 'reason': 'Gael Chamoulaud replied on the change'}, '15895': {'account': {'_account_id': 15895}, 'last_update': '2021-11-24 11:32:59.000000000', 'reason': 'Gael Chamoulaud replied on the change'}, '11491': {'account': {'_account_id': 11491}, 'last_update': '2021-11-25 12:35:18.000000000', 'reason': 'David Peacock replied on the change'}, '16515': {'account': {'_account_id': 16515}, 'last_update': '2021-11-24 11:32:59.000000000', 'reason': 'Gael Chamoulaud replied on the change'}}",[],Ib823c6c65b4853e951cb001a6eed354ba2127965,Optimize linters executions from tox and pre-commit,NEW,2021-11-24 11:13:41.000000000,2021-11-25 13:14:03.000000000,MERGE_IF_NECESSARY,True,10,107,3,1,True,819095,{'_account_id': 11491},[],,,,,
275,openstack%2Fmanila~master~I6ee02cb66727a3c2b425fad1d9d1245d4e9c1b24,openstack/manila,master,admin-only-metadata,"{'6413': {'account': {'_account_id': 6413}, 'last_update': '2021-11-25 13:04:56.000000000', 'reason': 'Carlos Eduardo replied on the change'}, '32594': {'account': {'_account_id': 32594}, 'last_update': '2021-11-23 12:12:59.000000000', 'reason': 'Victoria Martinez de la Cruz replied on the change'}, '16643': {'account': {'_account_id': 16643}, 'last_update': '2021-11-18 18:39:40.000000000', 'reason': 'Ashley Rodriguez replied on the change'}}",[],I6ee02cb66727a3c2b425fad1d9d1245d4e9c1b24,Add admin only keys to share metadata,NEW,2021-08-30 21:33:41.000000000,2021-11-25 13:04:56.000000000,MERGE_IF_NECESSARY,True,212,11,59,13,True,806647,{'_account_id': 32594},[],,,,,
276,openstack%2Ftempest~master~Icdb3398061d0274fec8b4e10d955a4b00edf4524,openstack/tempest,master,change-817772,"{'10135': {'account': {'_account_id': 10135}, 'last_update': '2021-11-12 16:07:24.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Icdb3398061d0274fec8b4e10d955a4b00edf4524,WIP compute: Move volume attached live migration tests to use SSHABLE,NEW,2021-11-12 14:59:27.000000000,2021-11-25 13:01:06.000000000,MERGE_IF_NECESSARY,True,6,6,0,0,True,817772,{'_account_id': 10135},[],,,,,
277,openstack%2Fneutron~master~Ifa689fb964ea7335d0fafcf1462cbf820604c7c2,openstack/neutron,master,bug/1930200,{},[],Ifa689fb964ea7335d0fafcf1462cbf820604c7c2,Allow to use static Local IP openflow rules,NEW,2021-11-10 13:07:36.000000000,2021-11-25 13:01:04.000000000,MERGE_IF_NECESSARY,True,210,25,4,1,True,817399,{'_account_id': 5948},[],,,,,
278,openstack%2Ftacker~master~I32a97a2105776a60c9b78f470ddf247436cea90f,openstack/tacker,master,bug/1946938,"{'33292': {'account': {'_account_id': 33292}, 'last_update': '2021-10-25 04:57:05.000000000', 'reason': 'Naoaki Horie replied on the change'}, '33492': {'account': {'_account_id': 33492}, 'last_update': '2021-10-25 04:57:05.000000000', 'reason': 'Naoaki Horie replied on the change'}, '32102': {'account': {'_account_id': 32102}, 'last_update': '2021-10-29 04:17:32.000000000', 'reason': 'Naoaki Horie replied on the change'}, '31730': {'account': {'_account_id': 31730}, 'last_update': '2021-11-24 11:51:06.000000000', 'reason': 'Ayumu Ueha replied on the change'}}",[],I32a97a2105776a60c9b78f470ddf247436cea90f,Fix timing of updating for the scaleLevel,NEW,2021-10-15 01:24:56.000000000,2021-11-25 12:59:47.000000000,MERGE_IF_NECESSARY,True,31,9,26,2,True,814089,{'_account_id': 31730},[],,,,,
279,openstack%2Ftempest~master~I15b5cdcda387e4868d4431c86ad087f3e3e2c8fe,openstack/tempest,master,change-817772,"{'10135': {'account': {'_account_id': 10135}, 'last_update': '2021-11-18 17:15:01.000000000', 'reason': 'gibi replied on the change'}}",[],I15b5cdcda387e4868d4431c86ad087f3e3e2c8fe,"Revert ""Check VM's console log before trying to SSH to it.""",NEW,2021-11-11 18:14:39.000000000,2021-11-25 12:58:12.000000000,MERGE_IF_NECESSARY,True,1,54,0,0,True,817634,{'_account_id': 10135},[],,,,,
280,openstack%2Ftempest~master~Id5496572ce6cef06e71bae1a1040b274bacf4f79,openstack/tempest,master,change-817772,"{'10135': {'account': {'_account_id': 10135}, 'last_update': '2021-11-12 16:11:01.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Id5496572ce6cef06e71bae1a1040b274bacf4f79,WIP compute: Move device tagging tests to use wait_until=SSHABLE,NEW,2021-11-12 14:59:27.000000000,2021-11-25 12:56:59.000000000,MERGE_IF_NECESSARY,True,1,1,0,0,True,817770,{'_account_id': 10135},[],,,,,
281,openstack%2Frequirements~master~I5e55fb3945d5f4c76d810a59f81c6acadf0cc3aa,openstack/requirements,master,new-release,,[],I5e55fb3945d5f4c76d810a59f81c6acadf0cc3aa,update constraint for taskflow to new release 4.6.3,NEW,2021-11-25 11:12:34.000000000,2021-11-25 12:53:35.000000000,MERGE_IF_NECESSARY,True,1,1,0,0,True,819292,{'_account_id': 11131},[],,,,,
282,openstack%2Ftacker~master~If4e695120eb432155499a2e866ae651a18a320ab,openstack/tacker,master,bug/1942277,"{'33292': {'account': {'_account_id': 33292}, 'last_update': '2021-10-20 08:48:05.000000000', 'reason': 'Yi Feng replied on the change'}, '33492': {'account': {'_account_id': 33492}, 'last_update': '2021-11-25 12:53:33.000000000', 'reason': 'A robot voted negatively on a label'}, '25701': {'account': {'_account_id': 25701}, 'last_update': '2021-10-18 04:32:23.000000000', 'reason': 'Yi Feng replied on the change'}, '17255': {'account': {'_account_id': 17255}, 'last_update': '2021-10-20 08:48:05.000000000', 'reason': 'Yi Feng replied on the change'}}",[],If4e695120eb432155499a2e866ae651a18a320ab,Fix retry operation after LCM failure,NEW,2021-09-03 10:47:25.000000000,2021-11-25 12:53:33.000000000,MERGE_IF_NECESSARY,True,181,35,39,8,True,807289,{'_account_id': 33492},[],,,,,
283,openstack%2Fcinder~master~I7c5a4cf642d670d9c96fe3098f4217e3d6e40941,openstack/cinder,master,bug/1949189,"{'20813': {'account': {'_account_id': 20813}, 'last_update': '2021-11-25 12:12:49.000000000', 'reason': 'Ilya Popov replied on the change'}, '33855': {'account': {'_account_id': 33855}, 'last_update': '2021-11-24 11:18:54.000000000', 'reason': 'Someone else replied on the change'}}",[],I7c5a4cf642d670d9c96fe3098f4217e3d6e40941,Nfs: manageable volumes,NEW,2021-11-24 10:41:17.000000000,2021-11-25 12:53:26.000000000,MERGE_IF_NECESSARY,True,2,1,0,0,True,819089,{'_account_id': 33855},[],,,,,
284,openstack%2Fneutron~master~I09826681cf61eb0ff6c82421e8e85a2044e95a4a,openstack/neutron,master,,"{'13861': {'account': {'_account_id': 13861}, 'last_update': '2021-11-25 12:12:39.000000000', 'reason': 'Someone else replied on the change'}, '11975': {'account': {'_account_id': 11975}, 'last_update': '2021-11-24 12:45:05.000000000', 'reason': 'yatin replied on the change'}}",[],I09826681cf61eb0ff6c82421e8e85a2044e95a4a,Bump lower-constraints for eventlet to 0.26.1,NEW,2021-11-24 11:40:46.000000000,2021-11-25 12:52:16.000000000,MERGE_IF_NECESSARY,True,2,2,4,0,True,819101,{'_account_id': 13861},[],,,,,
285,zuul%2Fzuul~master~I2c65a53a5df66704f1621c208a2282d63d0f8074,zuul/zuul,master,,"{'1': {'account': {'_account_id': 1}, 'last_update': '2021-11-25 12:45:55.000000000', 'reason': 'Niklas Borg replied on the change'}}",['gitlab'],I2c65a53a5df66704f1621c208a2282d63d0f8074,Add support for adding and removing labels in gitlab,NEW,2021-11-17 23:40:25.000000000,2021-11-25 12:45:55.000000000,MERGE_IF_NECESSARY,True,166,15,1,1,True,818300,{'_account_id': 1},[],,,,,
286,openstack%2Fcinder~master~Id9bd2f880ea92e9f74ba286a1cb25aea174328c5,openstack/cinder,master,bp/toyou-netstor-driver,{},[],Id9bd2f880ea92e9f74ba286a1cb25aea174328c5,Support Cinder FC driver for TOYOU NetStor,NEW,2021-11-03 09:44:19.000000000,2021-11-25 12:43:51.000000000,MERGE_IF_NECESSARY,True,1267,329,5,0,True,816443,{'_account_id': 32833},[],,,,,
287,openstack%2Fmagnum~master~I32b7a91640f4f65b9662de080682761a2c182055,openstack/magnum,master,clusterapi,"{'782': {'account': {'_account_id': 782}, 'last_update': '2021-10-26 17:01:48.000000000', 'reason': 'A robot voted negatively on a label'}, '6484': {'account': {'_account_id': 6484}, 'last_update': '2021-11-03 21:55:45.000000000', 'reason': 'Feilong Wang replied on the change'}}",[],I32b7a91640f4f65b9662de080682761a2c182055,Add stub cluster_api driver,NEW,2021-10-26 15:58:21.000000000,2021-11-25 12:43:41.000000000,MERGE_IF_NECESSARY,,93,0,1,0,True,815521,{'_account_id': 782},[],,,,True,
288,starlingx%2Fconfig-files~master~I1bc1704f795a9ca477aee479c83074bbbdf10a42,starlingx/config-files,master,debian-config,"{'24': {'account': {'_account_id': 24}, 'last_update': '2021-11-23 14:59:50.000000000', 'reason': 'Matheus Machado Guilhermino replied on the change'}, '33748': {'account': {'_account_id': 33748}, 'last_update': '2021-11-17 18:13:26.000000000', 'reason': 'Chuck Short replied on the change'}, '9926': {'account': {'_account_id': 9926}, 'last_update': '2021-11-25 12:38:27.000000000', 'reason': 'Matheus Machado Guilhermino replied on the change'}}",[],I1bc1704f795a9ca477aee479c83074bbbdf10a42,Migrate pam-config package to Debian,NEW,2021-10-06 21:07:38.000000000,2021-11-25 12:43:28.000000000,MERGE_IF_NECESSARY,True,300,0,26,0,True,812748,{'_account_id': 33748},[],,,,,
289,x%2Fgroup-based-policy~master~Ia7947524b292641fd8359c4c9d0a49fc02b4e3ac,x/group-based-policy,master,updatehostid,,[],Ia7947524b292641fd8359c4c9d0a49fc02b4e3ac,Updating host id by appending pid in existing host id,NEW,2021-11-25 12:06:55.000000000,2021-11-25 12:43:25.000000000,MERGE_IF_NECESSARY,True,1,1,0,0,True,819303,{'_account_id': 32799},[],,,,,
290,openstack%2Fpython-dracclient~master~If34d96fab4249f466f63b3740d1ff5eb68012462,openstack/python-dracclient,master,change-816353,"{'23847': {'account': {'_account_id': 23847}, 'last_update': '2021-11-02 12:56:54.000000000', 'reason': 'Sagar Nanda replied on the change'}, '33121': {'account': {'_account_id': 33121}, 'last_update': '2021-11-03 09:13:02.000000000', 'reason': 'Aija Jauntēva replied on the change'}}",[],If34d96fab4249f466f63b3740d1ff5eb68012462,"Set attribute GroupID, UpperBound, LowerBound nil",NEW,2021-11-02 12:55:42.000000000,2021-11-25 12:42:50.000000000,MERGE_IF_NECESSARY,True,60,4,4,3,True,816353,{'_account_id': 33121},[],,,,,
291,openstack%2Ftempest~master~Iddfdf48da58320844e265fb1209e25a53d501f93,openstack/tempest,master,change-817772,"{'10135': {'account': {'_account_id': 10135}, 'last_update': '2021-11-17 15:39:57.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Iddfdf48da58320844e265fb1209e25a53d501f93,Move get_server_ip into tempest.common.compute,NEW,2021-11-12 14:59:27.000000000,2021-11-25 12:40:34.000000000,MERGE_IF_NECESSARY,True,31,15,1,0,True,817768,{'_account_id': 10135},[],,,,,
292,starlingx%2Fmetrics-server-armada-app~master~I6734f8cfd1f2e195723e0dc88c034380cae8e4f1,starlingx/metrics-server-armada-app,master,debian-pkg,"{'33631': {'account': {'_account_id': 33631}, 'last_update': '2021-11-25 12:36:09.000000000', 'reason': 'Bernardo Decco replied on the change'}, '24': {'account': {'_account_id': 24}, 'last_update': '2021-11-05 20:40:09.000000000', 'reason': 'Bernardo Decco replied on the change'}, '28459': {'account': {'_account_id': 28459}, 'last_update': '2021-11-05 20:40:09.000000000', 'reason': 'Bernardo Decco replied on the change'}, '30852': {'account': {'_account_id': 30852}, 'last_update': '2021-11-05 20:40:09.000000000', 'reason': 'Bernardo Decco replied on the change'}}",[],I6734f8cfd1f2e195723e0dc88c034380cae8e4f1,Add Debian packaging for metrics-server-armada-app,NEW,2021-11-04 19:34:56.000000000,2021-11-25 12:40:10.000000000,MERGE_IF_NECESSARY,True,129,0,12,0,True,816744,{'_account_id': 33475},[],,,,,
293,openstack%2Ftempest~master~Id2e721a33640f4438e2db57b1808e745d506add4,openstack/tempest,master,bug/1950191,"{'32927': {'account': {'_account_id': 32927}, 'last_update': '2021-11-25 12:39:24.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Id2e721a33640f4438e2db57b1808e745d506add4,Use unique projects for static accounts.,NEW,2021-11-25 10:17:06.000000000,2021-11-25 12:39:24.000000000,MERGE_IF_NECESSARY,True,77,27,0,0,True,819284,{'_account_id': 32927},[],,,,,
294,starlingx%2Fdocs~master~I8940d6f5c01365d3b1a1a94bd455288b7242d7e2,starlingx/docs,master,collectd-as-service,"{'32249': {'account': {'_account_id': 32249}, 'last_update': '2021-11-24 19:07:04.000000000', 'reason': 'Ron Stone replied on the change'}, '26026': {'account': {'_account_id': 26026}, 'last_update': '2021-11-24 19:07:04.000000000', 'reason': 'Ron Stone replied on the change'}, '30539': {'account': {'_account_id': 30539}, 'last_update': '2021-11-24 19:23:09.000000000', 'reason': 'Enzo Candotti replied on the change'}}",[],I8940d6f5c01365d3b1a1a94bd455288b7242d7e2,Configure collectd using configuration parameters.,NEW,2021-11-24 18:57:40.000000000,2021-11-25 12:39:22.000000000,MERGE_IF_NECESSARY,True,251,0,3,0,True,819157,{'_account_id': 30539},[],,,,,
295,openstack%2Ftripleo-validations~master~Ied32122e5ec042a141a21c8cc3b43f7e0ef65da8,openstack/tripleo-validations,master,molecule-centos8,"{'33774': {'account': {'_account_id': 33774}, 'last_update': '2021-11-24 14:26:00.000000000', 'reason': 'Gael Chamoulaud replied on the change'}, '15895': {'account': {'_account_id': 15895}, 'last_update': '2021-11-24 14:26:00.000000000', 'reason': 'Gael Chamoulaud replied on the change'}, '11491': {'account': {'_account_id': 11491}, 'last_update': '2021-11-25 12:38:10.000000000', 'reason': 'David Peacock replied on the change'}, '16515': {'account': {'_account_id': 16515}, 'last_update': '2021-11-24 14:26:00.000000000', 'reason': 'Gael Chamoulaud replied on the change'}}",[],Ied32122e5ec042a141a21c8cc3b43f7e0ef65da8,Use centos-8 stream for molecule jobs,NEW,2021-11-24 12:20:59.000000000,2021-11-25 12:38:10.000000000,MERGE_IF_NECESSARY,True,52,46,1,0,True,819104,{'_account_id': 11491},[],,,,,
296,openstack%2Fpython-tackerclient~master~Id957f6a7992f9fd5b04806aff3d76680d8d63a8d,openstack/python-tackerclient,master,bug/1924917,,[],Id957f6a7992f9fd5b04806aff3d76680d8d63a8d,Support of Cancel VNF command in openstackclient,NEW,2021-11-19 09:07:57.000000000,2021-11-25 12:37:28.000000000,MERGE_IF_NECESSARY,True,115,0,0,0,True,818520,{'_account_id': 33455},[],,,,,
